collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	125762
organization	Reading Public Museum
code	RPM
division	
department	
cites	
specimenTotal	10000
currentStatus	Active
dateFounded	1930
taxonomicCoverage	
geography	Pennsylvania.
address	{'physicalStreet': '', 'physicalCity': 'Reading', 'physicalState': 'Pennsylvania', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '500 Museum Road', 'postalCity': 'Reading', 'postalState': 'Pennsylvania', 'postalZipCode': '19611-1425', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 610 371 5850', 'email': '', 'webUrl': 'http://www.readingpublicmuseum.org'}
location	{'lat': 40.3274, 'lon': -75.949753}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['T. J. Oberlin']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	125369
organization	Muséum d'Histoire Naturelle de Nantes
code	NTM
division	
department	
cites	
specimenTotal	100000
currentStatus	Active
dateFounded	1799
taxonomicCoverage	
geography	Worldwide, especially France, including Bretagne and Vendée.
address	{'physicalStreet': '', 'physicalCity': 'Nantes', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'France', 'postalStreet': '12 rue Voltaire', 'postalCity': 'Nantes', 'postalState': '', 'postalZipCode': 'F-44000', 'postalCountry': 'France'}
contact	{'phone': '[33] 2 40 99 26 20', 'email': '', 'webUrl': 'http://www.Mairie-Nantes.fr'}
location	{'lat': 47.212009, 'lon': -1.56559}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['E. Dufour']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	124075
organization	Boston University
code	BSN
division	
department	Biology Department
cites	
specimenTotal	10000
currentStatus	Active
dateFounded	
taxonomicCoverage	
geography	Massachusetts.
address	{'physicalStreet': '', 'physicalCity': 'Boston', 'physicalState': 'Massachusetts', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '5 Cummington Street', 'postalCity': 'Boston', 'postalState': 'Massachusetts', 'postalZipCode': '02215', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 617 353 2454', 'email': '', 'webUrl': 'http://www.bu.edu/biology'}
location	{'lat': 42.348408, 'lon': -71.100906}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Boston Natural History Society.']
importantCollectors	[]
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	124511
organization	Falconer Museum
code	FRS
division	Moray Council Museums Service
department	
cites	
specimenTotal	30000
currentStatus	Active
dateFounded	
taxonomicCoverage	
geography	Scotland.
address	{'physicalStreet': '', 'physicalCity': 'Forres', 'physicalState': 'Scotland', 'physicalZipCode': '', 'physicalCountry': 'U.K.', 'postalStreet': 'Tolbooth Street', 'postalCity': 'Forres, Moray', 'postalState': 'Scotland', 'postalZipCode': 'IV36 1PH', 'postalCountry': 'U.K.'}
contact	{'phone': '[44] 1309 673 701', 'email': '', 'webUrl': 'http://www.moray.go.uk/museums/'}
location	{'lat': 57.609301, 'lon': -3.612002}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	125593
organization	Ohio State University
code	OS
division	Museum of Biological Diversity
department	
cites	US 154
specimenTotal	500000
currentStatus	Active
dateFounded	1891
taxonomicCoverage	Vascular plants; bryophytes; diatoms worldwide; lichens; fungi; Asteraceae; Betulaceae
geography	North America (especially Ohio), Chile, and southern South America
address	{'physicalStreet': '', 'physicalCity': 'Columbus', 'physicalState': 'Ohio', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '1315 Kinnear Road', 'postalCity': 'Columbus', 'postalState': 'Ohio', 'postalZipCode': '43212-1157', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 614 292 3296', 'email': '', 'webUrl': 'http://herbarium.osu.edu/'}
location	{'lat': 39.99815, 'lon': -83.042313}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Ohio State University, Lima Campus', 'Ohio Agricultural Research and Development Center', 'OC (Ohio specimens, including fungi).', 'Antioch College']
importantCollectors	['L. M. Underwood', 'G. T. Jones', 'H. N. Moldenke', 'E. Hodge', 'A. Gray', 'E. D. Randolph', 'T. H. Kearney', 'W. A. Kellerman', 'J. H. Schaffner', 'C. L. Lesquereux', 'F. Hodge', 'H. H. Van Heurck', 'L. S. Hopkins', 'J. A. Duke', 'W. Meijer', 'A. D. Selby', 'T. F. Stuessy', 'H. L. Smith', 'W. S. Sullivant']
notes	As of 2017, this record has not been updated in over 15 years. Botanical library of 20 000 volumes, including the personal collections of E. D. Rudolph and W. B. Cooke. Strengths include the history of botany, mycology (especially lichenology), horticulture, and southern South American floristics.
dateModified	2018-02-06
irn	126446
organization	Università degli Studi di Modena e Reggio Emilia
code	MOD
division	Sezione Orto Botanico
department	Dipartimento de Biologia Animale
cites	
specimenTotal	18000
currentStatus	Active
dateFounded	1772
taxonomicCoverage	All groups
geography	Worldwide, especially Italy
address	{'physicalStreet': '', 'physicalCity': 'Modena', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Italy', 'postalStreet': 'Viale Caduti in Guerra 127', 'postalCity': 'Modena', 'postalState': '', 'postalZipCode': 'I-41100', 'postalCountry': 'Italy'}
contact	{'phone': '[39] 59 439 0711', 'email': '', 'webUrl': 'http://www.unimo.it/ortobot/start.htm'}
location	{'lat': 44.648022, 'lon': 10.93382}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['F. Baglietto', 'G. Gibelli', 'A. Vaccari']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	125371
organization	Muséum d'Histoire Naturelle
code	LR
division	
department	
cites	
specimenTotal	77000
currentStatus	Active
dateFounded	1770
taxonomicCoverage	Vascular plants; bryophytes; lichens; algae
geography	France; Mediterranean; northern Africa
address	{'physicalStreet': '', 'physicalCity': 'La Rochelle', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'France', 'postalStreet': '28 rue Albert-1er', 'postalCity': 'La Rochelle', 'postalState': '', 'postalZipCode': 'F-17000', 'postalCountry': 'France'}
contact	{'phone': '[33] 05 46 41 18 25', 'email': '', 'webUrl': 'http://www.ville-larochelle.fr'}
location	{'lat': 46.164669, 'lon': -1.15158}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	"['L. Guignet', 'P. A. Savatier', ""C. M. D. d' Orbigny"", ""C. V. D. d' Orbigny"", 'A. J. A. Bonpland', 'L. Rallet', 'L. Faye']"
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	124886
organization	Instituto Biológico
code	IBI
division	Centro de Sanidade Vegetal
department	Laboratório de Micologia
cites	
specimenTotal	24000
currentStatus	Active
dateFounded	1931
taxonomicCoverage	Plant-pathogenic fungi
geography	Worldwide, especially Brazil and São Paulo State
address	{'physicalStreet': 'Avenida Conselheiro Rodrigues Alves 1252, Vila Mariana.', 'physicalCity': 'São Paulo', 'physicalState': 'São Paulo', 'physicalZipCode': '', 'physicalCountry': 'Brazil', 'postalStreet': 'Caixa Postal 12898 or 12952', 'postalCity': 'São Paulo', 'postalState': 'São Paulo', 'postalZipCode': '04014-970', 'postalCountry': 'Brazil'}
contact	{'phone': '[55] 11 5087 1788\n[55] 11 5087 1725\n[55] 11 5087 1724', 'email': '', 'webUrl': 'http://www.biologico.br/csvegetal/herbario/bandaweb.html'}
location	{'lat': -23.585842, 'lon': -46.647133}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['A. A. Bitancourt', 'A. Chaves Batista', 'M. B. Figueiredo', 'J. F. Hennen', 'E. W. D. Holway', 'A. E. Jenkins', 'L. Krieger', 'F. Petrak', 'A. Puttemans', 'J. Rick', 'R. S. Vasudeva', 'G. Viennot-Bourgin', 'H. Zogg']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	126661
organization	University of Ghana
code	GC
division	
department	Botany Department
cites	
specimenTotal	90000
currentStatus	Active
dateFounded	1948
taxonomicCoverage	
geography	Africa, especially Ghana
address	{'physicalStreet': 'Northern suburb of Accra.', 'physicalCity': 'Legon', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Ghana', 'postalStreet': 'P.O. Box 55', 'postalCity': 'Legon', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'Ghana'}
contact	{'phone': '[233] 21 500381 ext. 3280, 3286', 'email': '', 'webUrl': 'http://www.unep-wcmc.org/species/plants/ghana'}
location	{'lat': 5.65, 'lon': -0.18333}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['GCM', 'Achimota College.']
importantCollectors	['A. A. Enti', 'J. M. Lock', 'C. D. Adams', 'J. Jenik', 'G. W. Lawson', 'J. B. Hall', 'J. K. Morton', 'C. W. Agyakwah', 'G. K. Akpabla', 'F. R. Irvine', 'D. M. John', 'R. Rose-Inns', 'M. Hossain']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-06
irn	155693
organization	Ryazan State University
code	RSU
division	
department	Department of Botany
cites	
specimenTotal	17000
currentStatus	Active
dateFounded	1990
taxonomicCoverage	
geography	Russia, especially Ryazan Province
address	{'physicalStreet': '', 'physicalCity': 'Ryazan', 'physicalState': 'Ryazan Region', 'physicalZipCode': '', 'physicalCountry': 'Russia', 'postalStreet': 'ul. Svobody, 46, building 2, room 93', 'postalCity': 'Ryazan', 'postalState': 'Ryazan Region', 'postalZipCode': '390000', 'postalCountry': 'Russia'}
contact	{'phone': '[7] 4912 28 05 86', 'email': 'm.kazakova@rsu.edu.ru', 'webUrl': 'http://net.rsu.edu.ru'}
location	{'lat': 54.639679, 'lon': 39.672186}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['E. Gushchina']
notes	Entered Jun 2009. Herbarium contains 16,800 vascular plants, 200 pteridophytes, 1000 lichens, 500 mosses.
dateModified	2018-02-06
irn	151705
organization	Sociedad Científica del Paraguay
code	SCP
division	
department	
cites	
specimenTotal	25000
currentStatus	Active
dateFounded	2000
taxonomicCoverage	Vascular and non-vascular flora
geography	Paraguay
address	{'physicalStreet': '', 'physicalCity': 'Asunción', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Paraguay', 'postalStreet': 'A. Barbero 230 y Avenida Artigas', 'postalCity': 'Asunción', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'Paraguay'}
contact	{'phone': '[595] 21 205438', 'email': 'nsoria2000@yahoo.com', 'webUrl': 'http://www.sociedadcientificapy.org'}
location	{'lat': -25.388809, 'lon': -57.424908}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['A. Barbero', 'M.S. Bertoni', 'C. Pavetti', 'T. Rojas']
notes	Entered Nov 2008.
dateModified	2018-02-06
irn	169187
organization	Conseil National des Sciences
code	HNL
division	
department	
cites	
specimenTotal	5700
currentStatus	Active
dateFounded	2011
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Vientiane', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Laos', 'postalStreet': 'Bât. N° 100, Chanthabouly, rte de Nahaidiao', 'postalCity': 'Vientiane', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'Laos'}
contact	{'phone': '[856] 212 54 613', 'email': 'hnl@floraindochina.org', 'webUrl': 'http://dps.plants.ox.ac.uk/bol/hnl'}
location	{'lat': 17.962917, 'lon': 102.614979}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['S. Bouamanivong', 'S. Bounphanmy', 'S. Kepthanh', 'V. Lamxay', 'K. Nanthavong', 'M. Satdichanh', 'B. Svengsuksa']
notes	Entered July 2011.
dateModified	2018-02-06
irn	124001
organization	Auckland War Memorial Museum
code	AK
division	
department	
cites	NZ 003
specimenTotal	350000
currentStatus	Active
dateFounded	1870
taxonomicCoverage	All groups except fungi
geography	Worldwide, especially Pacific, Australia, New Zealand, northern New Zealand and its offshore islands
address	{'physicalStreet': 'The Domain.', 'physicalCity': 'Auckland', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'New Zealand', 'postalStreet': 'Private Bag 92018', 'postalCity': 'Auckland', 'postalState': '', 'postalZipCode': '1030', 'postalCountry': 'New Zealand'}
contact	{'phone': '[64] 9 3090 443 ext. 660 or 862', 'email': 'ecameron@aucklandmuseum.com', 'webUrl': 'http://www.aucklandmuseum.com/collections-research/collections/about-our-collections/natural-science/botany'}
location	{'lat': -36.874092, 'lon': 174.780853}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['LEV (excluding seed collection)', 'AKU (50 300 specimens) in 2002']
importantCollectors	['J. Adams', 'K. W. Allison', 'B. C. Aston', 'J. E. Attwood', 'F. M. Bailey', 'M. Ball', 'J. Banks', 'J. K. Bartlett', 'G. T. S. Baylis', 'T. W. N. Beckett', 'A. Bennett', 'S. Berggren', 'J. E. Braggins', 'R. Brown', 'J. Buchanan', 'E. K. Cameron', 'W. M. Canby', 'H. Carse', 'T. F. Cheeseman', 'L. Cockayne', 'W. Colenso', 'R. C. Cooper', 'E. Craig', 'L. M. Cranwell', 'P. J. de Lange', 'O. Degener', 'I. Degener', 'A. E. Esler', 'F. R. Fosberg', 'R. O. Gardner', 'W. H. Harvey', 'E. D. Hatch', 'B. W. Hayward', 'G. C. Hayward', 'E. A. Hodgson', 'P. Hynes', 'H. Imshaug', 'T. Kirk', 'R. M. Laing', 'V. W. Lindauer', 'J. T. Linzey', 'J. H. Maiden', 'I. C. Martindale', 'H. B. Matthews', 'B. E. G. Molesworth', 'L. B. Moore', 'F. J. H. von Mueller', 'W. R. B. Oliver', 'D. Petrie', 'G. O. K. Sainsbury', 'M. E. Sexton', 'F. Shakespear', 'J. H. Simmonds', 'C. J. F. Skottsberg', 'W. W. Smith', 'D. C. Solander', 'A. P. W. Thomas', 'W. Townson', 'H. H. Travers', 'E. P. Turner', 'F. K. J. Vaupel', 'H. B. S. Womersley', 'A. E. Wright']
notes	Updated Mar 2017 (URL).
dateModified	2018-02-06
irn	126210
organization	National Museums Northern Ireland (Ulster Museum)
code	BEL
division	Curatorial Division
department	Sciences Department
cites	GB 004
specimenTotal	100000
currentStatus	Active
dateFounded	1905
taxonomicCoverage	All groups
geography	Northern Ireland; Ireland; Great Britain; Europe
address	{'physicalStreet': '153 Bangor Road', 'physicalCity': 'Cultra, Holywood', 'physicalState': 'Northern Ireland', 'physicalZipCode': 'BT180EU', 'physicalCountry': 'U.K.', 'postalStreet': '153 Bangor Road', 'postalCity': 'Cultra, Holywood', 'postalState': 'Northern Ireland', 'postalZipCode': 'BT180EU', 'postalCountry': 'U.K.'}
contact	{'phone': '[44] 2890 395242', 'email': 'Michael.Simms@nmni.com', 'webUrl': 'https://www.nmni.com/collections/natural-sciences/plant-life'}
location	{'lat': 54.581738, 'lon': -5.952744}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['ARM', 'ARMFN', 'BFT', 'BLT', 'BST']
importantCollectors	['C. Bailey', 'S. A. Bennett', 'C. D. Chase', 'W. H. Harvey', 'F. H. W. Kerr', 'M. P. H. Kertland', 'W. R. Megaw', 'R. L. Praeger', 'L. Schenkel', 'R. Spruce', 'A. W. Stelfox', 'S. A. Stewart', 'J. Templeton', 'C. H. Waddell', 'S. Wear']
notes	Three Botany staff (Paul Hackney, Catherine R. Hackney, Osborne Morton) all now retired. No curatorial expertise other than for lichens (Michael J. Simms, a geology curator)
dateModified	2018-02-06
irn	125607
organization	Okresní vlastivedné muzeum v Sumperku
code	SUM
division	
department	
cites	
specimenTotal	25870
currentStatus	Active
dateFounded	1850
taxonomicCoverage	Vascular plants and bryophytes
geography	Czech Republic, especially northern Moravia
address	{'physicalStreet': '', 'physicalCity': 'Sumperk', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Czech Republic', 'postalStreet': 'Hlavní 22', 'postalCity': 'Sumperk', 'postalState': '', 'postalZipCode': 'CZ-787 34', 'postalCountry': 'Czech Republic'}
contact	{'phone': '[420] 649 214 908', 'email': 'magda.zmrhalova@seznam.cz', 'webUrl': 'http://web.iol.cz/ovm'}
location	{'lat': 50.016567, 'lon': 16.953005}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['J. Paul', 'J. Lucas', 'A. Oborny', 'J. Richter']
notes	As of 2017, this record has not been updated in over 15 years.
dateModified	2018-02-16
irn	124810
organization	Indiana University
code	IND
division	
department	Department of Biology
cites	
specimenTotal	153605
currentStatus	Active
dateFounded	1885
taxonomicCoverage	
geography	Indiana
address	{'physicalStreet': 'Smith Research Center 130C.', 'physicalCity': 'Bloomington', 'physicalState': 'Indiana', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': 'Smith Research, Room 130, 2805 East 10th Street', 'postalCity': 'Bloomington', 'postalState': 'Indiana', 'postalZipCode': '47408-2698', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 812 855 5007', 'email': 'eknox@indiana.edu', 'webUrl': 'http://www.bio.indiana.edu/faculty/facilities/herbarium.shtml'}
location	{'lat': 39.170904, 'lon': -86.52228}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 1575, 'numBryosDatabased': 1575, 'numBryosImaged': 1575, 'numFungi': 3941, 'numFungiDatabased': 3941, 'numFungiImaged': 3941, 'numPteridos': 5320, 'numPteridosDatabased': 5320, 'numPteridosImaged': 5320, 'numSeedPl': 142769, 'numSeedPlDatabased': 142769, 'numSeedPlImaged': 142769}
incorporatedHerbaria	[]
importantCollectors	['C. C. Deam']
notes	
dateModified	2018-02-12
irn	125323
organization	Museo Civico di Bassano del Grappa
code	BASSA
division	
department	Sezione Naturalistica
cites	
specimenTotal	24210
currentStatus	Active
dateFounded	
taxonomicCoverage	Mostly phanerogams
geography	Italy, especially Veneto and Mediterranean area, cultivated exotic specimens
address	{'physicalStreet': 'Via Museo 12', 'physicalCity': 'Bassano del Grappa', 'physicalState': 'Vicenza', 'physicalZipCode': 'I-36061', 'physicalCountry': 'Italy', 'postalStreet': 'Via Museo 12', 'postalCity': 'Bassano del Grappa', 'postalState': 'Vicenza', 'postalZipCode': 'I-36061', 'postalCountry': 'Italy'}
contact	{'phone': '[39] 0424 519915', 'email': 'm.biasiolo@comune.bassano.vi.it', 'webUrl': 'http://www.museibassano.it/'}
location	{'lat': 45.766243, 'lon': 11.736091}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Parolini herbarium, part of BASSA, 13745 specimens, mostly phanerogams, but including 370 algae and 128 mosses, 19th century', 'Montini herbarium, part of BASSA, 7345 specimens, phanerogams, 19th century', 'Brocchi herbarium, part of BASSA, 450 specimens, phanerogams, 19th century', 'Marchente herbarium, part of BASSA, 2670 specimens, phanerogams, 20th century']
importantCollectors	['G. B. Brocchi', 'G. Marchente', 'G. Montini', 'A. Parolini']
notes	No loans.
dateModified	2018-02-13
irn	124374
organization	Dartmouth College
code	HNH
division	
department	Biological Sciences
cites	
specimenTotal	5322
currentStatus	Active
dateFounded	1880
taxonomicCoverage	Vascular plants
geography	Northeastern U.S.
address	{'physicalStreet': '78 College Street', 'physicalCity': 'Hanover', 'physicalState': 'New Hampshire', 'physicalZipCode': '03755', 'physicalCountry': 'U.S.A.', 'postalStreet': '78 College Street', 'postalCity': 'Hanover', 'postalState': 'New Hampshire', 'postalZipCode': '03755', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 603 646 1265', 'email': 'craig.layne@dartmouth.edu', 'webUrl': ''}
location	{'lat': 43.748821, 'lon': -72.171761}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
